"","relig","polviews","year","At_NonAt","Wing"
"26083","Protestant","Conservative",1994,"Religious","Other"
"26084","Catholic","Liberal",1994,"Religious","Liberal"
"26085","Catholic","Conservative",1994,"Religious","Other"
"26086","Catholic","Slightly Conservative",1994,"Religious","Other"
"26087","Catholic","Slightly Liberal",1994,"Religious","Liberal"
"26088","Catholic","Liberal",1994,"Religious","Liberal"
"26089","Catholic","Moderate",1994,"Religious","Other"
"26090","Jewish","Extremely Liberal",1994,"Religious","Liberal"
"26091","Protestant","Moderate",1994,"Religious","Other"
"26092","Protestant","Conservative",1994,"Religious","Other"
"26093","Protestant","Conservative",1994,"Religious","Other"
"26094","Protestant","Slightly Liberal",1994,"Religious","Liberal"
"26095","Protestant","Slightly Conservative",1994,"Religious","Other"
"26096","Protestant","Slightly Liberal",1994,"Religious","Liberal"
"26097","Catholic","Slightly Conservative",1994,"Religious","Other"
"26098","Protestant","Moderate",1994,"Religious","Other"
"26099","Catholic","Moderate",1994,"Religious","Other"
"26100","Catholic","Moderate",1994,"Religious","Other"
"26101","Catholic","Conservative",1994,"Religious","Other"
"26102","Catholic","Slightly Liberal",1994,"Religious","Liberal"
"26103","Catholic","Conservative",1994,"Religious","Other"
"26104","Protestant","Slightly Conservative",1994,"Religious","Other"
"26105","Protestant","Liberal",1994,"Religious","Liberal"
"26106","Catholic","Moderate",1994,"Religious","Other"
"26107","Protestant","Slightly Conservative",1994,"Religious","Other"
"26108","Protestant","Slightly Conservative",1994,"Religious","Other"
"26109","Protestant","Liberal",1994,"Religious","Liberal"
"26110","Catholic","Moderate",1994,"Religious","Other"
"26111","Protestant","Slightly Conservative",1994,"Religious","Other"
"26112","Catholic","Moderate",1994,"Religious","Other"
"26113","Catholic","Conservative",1994,"Religious","Other"
"26114","None","Extremely Liberal",1994,"Non_religious","Liberal"
"26115","Catholic","Moderate",1994,"Religious","Other"
"26116","Catholic","Moderate",1994,"Religious","Other"
"26117","Catholic","Slightly Liberal",1994,"Religious","Liberal"
"26118","Protestant","Conservative",1994,"Religious","Other"
"26119","None","Slightly Liberal",1994,"Non_religious","Liberal"
"26120","Protestant","Moderate",1994,"Religious","Other"
"26121","Catholic","Moderate",1994,"Religious","Other"
"26122","Protestant","Conservative",1994,"Religious","Other"
"26123","Protestant","Slightly Conservative",1994,"Religious","Other"
"26124","Protestant","Moderate",1994,"Religious","Other"
"26125","None","Moderate",1994,"Non_religious","Other"
"26126","Protestant","Moderate",1994,"Religious","Other"
"26127","Catholic","Slightly Conservative",1994,"Religious","Other"
"26128","Catholic","Conservative",1994,"Religious","Other"
"26129","Protestant","Slightly Conservative",1994,"Religious","Other"
"26130","Catholic","Conservative",1994,"Religious","Other"
"26131","None","Moderate",1994,"Non_religious","Other"
"26132","Protestant","Slightly Liberal",1994,"Religious","Liberal"
"26133","Catholic","Slightly Liberal",1994,"Religious","Liberal"
"26134","Protestant","Slightly Liberal",1994,"Religious","Liberal"
"26135","Protestant","Extrmly Conservative",1994,"Religious","Other"
"26136","Catholic","Moderate",1994,"Religious","Other"
"26137","Protestant","Moderate",1994,"Religious","Other"
"26138","Jewish","Moderate",1994,"Religious","Other"
"26139","Protestant","Slightly Conservative",1994,"Religious","Other"
"26140","None","Slightly Liberal",1994,"Non_religious","Liberal"
"26141","Catholic","Slightly Liberal",1994,"Religious","Liberal"
"26142","Protestant","Slightly Liberal",1994,"Religious","Liberal"
"26143","Protestant","Slightly Conservative",1994,"Religious","Other"
"26144","Protestant","Moderate",1994,"Religious","Other"
"26145","Catholic","Slightly Conservative",1994,"Religious","Other"
"26146","Other","Liberal",1994,"Religious","Liberal"
"26147","Catholic","Moderate",1994,"Religious","Other"
"26148","Other","Extrmly Conservative",1994,"Religious","Other"
"26149","None","Liberal",1994,"Non_religious","Liberal"
"26150","None","Slightly Liberal",1994,"Non_religious","Liberal"
"26151","Protestant","Slightly Liberal",1994,"Religious","Liberal"
"26152","Protestant","Moderate",1994,"Religious","Other"
"26153","Protestant","Slightly Conservative",1994,"Religious","Other"
"26154","Protestant","Moderate",1994,"Religious","Other"
"26155","Protestant","Slightly Liberal",1994,"Religious","Liberal"
"26156","Protestant","Slightly Liberal",1994,"Religious","Liberal"
"26157","Protestant","Slightly Liberal",1994,"Religious","Liberal"
"26158","Catholic","Conservative",1994,"Religious","Other"
"26159","Protestant","Moderate",1994,"Religious","Other"
"26160","Protestant","Conservative",1994,"Religious","Other"
"26161","Catholic","Moderate",1994,"Religious","Other"
"26162","Protestant","Moderate",1994,"Religious","Other"
"26163","None","Slightly Liberal",1994,"Non_religious","Liberal"
"26164","Catholic","Moderate",1994,"Religious","Other"
"26165","None","Conservative",1994,"Non_religious","Other"
"26166","Protestant","Moderate",1994,"Religious","Other"
"26167","Protestant","Moderate",1994,"Religious","Other"
"26168","Catholic","Extremely Liberal",1994,"Religious","Liberal"
"26169","None","Moderate",1994,"Non_religious","Other"
"26170","Protestant","Slightly Conservative",1994,"Religious","Other"
"26171","None","Moderate",1994,"Non_religious","Other"
"26172","Catholic","Extrmly Conservative",1994,"Religious","Other"
"26173","Protestant","Slightly Liberal",1994,"Religious","Liberal"
"26174","Protestant","Moderate",1994,"Religious","Other"
"26175","Protestant","Conservative",1994,"Religious","Other"
"26176","Protestant","Slightly Liberal",1994,"Religious","Liberal"
"26177","Protestant","Moderate",1994,"Religious","Other"
"26178","Protestant","Extremely Liberal",1994,"Religious","Liberal"
"26179","Protestant","Slightly Liberal",1994,"Religious","Liberal"
"26180","Catholic","Conservative",1994,"Religious","Other"
"26181","Catholic","Moderate",1994,"Religious","Other"
"26182","Protestant","Moderate",1994,"Religious","Other"
"26183","Catholic","Moderate",1994,"Religious","Other"
"26184","Catholic","Moderate",1994,"Religious","Other"
"26185","Catholic","Moderate",1994,"Religious","Other"
"26186","Protestant","Slightly Liberal",1994,"Religious","Liberal"
"26187","Protestant","Liberal",1994,"Religious","Liberal"
"26188","Catholic","Conservative",1994,"Religious","Other"
"26189","Catholic","Slightly Conservative",1994,"Religious","Other"
"26190","Protestant","Moderate",1994,"Religious","Other"
"26191","Protestant","Liberal",1994,"Religious","Liberal"
"26192","Catholic","Moderate",1994,"Religious","Other"
"26193","Protestant","Conservative",1994,"Religious","Other"
"26194","Protestant","Extrmly Conservative",1994,"Religious","Other"
"26195","Protestant","Moderate",1994,"Religious","Other"
"26196","Catholic","Moderate",1994,"Religious","Other"
"26197","Protestant","Conservative",1994,"Religious","Other"
"26198","Other","Slightly Liberal",1994,"Religious","Liberal"
"26199","None","Extremely Liberal",1994,"Non_religious","Liberal"
"26200","None","Slightly Liberal",1994,"Non_religious","Liberal"
"26201","None","Liberal",1994,"Non_religious","Liberal"
"26202","None","Slightly Liberal",1994,"Non_religious","Liberal"
"26203","Jewish","Conservative",1994,"Religious","Other"
"26204","None","Conservative",1994,"Non_religious","Other"
"26205","Jewish","Slightly Liberal",1994,"Religious","Liberal"
"26206","Protestant","Slightly Conservative",1994,"Religious","Other"
"26207","Other","Conservative",1994,"Religious","Other"
"26208","None","Conservative",1994,"Non_religious","Other"
"26209","None","Liberal",1994,"Non_religious","Liberal"
"26210","None","Liberal",1994,"Non_religious","Liberal"
"26211","Protestant","Moderate",1994,"Religious","Other"
"26212","Other","Slightly Liberal",1994,"Religious","Liberal"
"26213","Protestant","Liberal",1994,"Religious","Liberal"
"26214","None","Liberal",1994,"Non_religious","Liberal"
"26215","Protestant","Moderate",1994,"Religious","Other"
"26216","Protestant","Extrmly Conservative",1994,"Religious","Other"
"26217","Catholic","Moderate",1994,"Religious","Other"
"26218","Protestant","Moderate",1994,"Religious","Other"
"26219","Catholic","Conservative",1994,"Religious","Other"
"26220","Protestant","Moderate",1994,"Religious","Other"
"26221","Catholic","Slightly Conservative",1994,"Religious","Other"
"26222","None","Slightly Conservative",1994,"Non_religious","Other"
"26223","Protestant","Slightly Liberal",1994,"Religious","Liberal"
"26224","Protestant","Conservative",1994,"Religious","Other"
"26225","Protestant","Moderate",1994,"Religious","Other"
"26226","Catholic","Moderate",1994,"Religious","Other"
"26227","Protestant","Moderate",1994,"Religious","Other"
"26228","Protestant","Slightly Liberal",1994,"Religious","Liberal"
"26229","Protestant","Conservative",1994,"Religious","Other"
"26230","Protestant","Slightly Conservative",1994,"Religious","Other"
"26231","None","Liberal",1994,"Non_religious","Liberal"
"26232","Other","Moderate",1994,"Religious","Other"
"26233","None","Slightly Liberal",1994,"Non_religious","Liberal"
"26234","Protestant","Extrmly Conservative",1994,"Religious","Other"
"26235","Protestant","Moderate",1994,"Religious","Other"
"26236","None","Moderate",1994,"Non_religious","Other"
"26237","Protestant","Moderate",1994,"Religious","Other"
"26238","None","Moderate",1994,"Non_religious","Other"
"26239","Catholic","Conservative",1994,"Religious","Other"
"26240","Protestant","Slightly Conservative",1994,"Religious","Other"
"26241","Protestant","Moderate",1994,"Religious","Other"
"26242","None","Slightly Liberal",1994,"Non_religious","Liberal"
"26243","None","Conservative",1994,"Non_religious","Other"
"26244","Protestant","Slightly Conservative",1994,"Religious","Other"
"26245","Protestant","Slightly Conservative",1994,"Religious","Other"
"26246","Catholic","Moderate",1994,"Religious","Other"
"26247","Catholic","Moderate",1994,"Religious","Other"
"26248","Other","Slightly Liberal",1994,"Religious","Liberal"
"26249","Protestant","Liberal",1994,"Religious","Liberal"
"26250","Protestant","Extrmly Conservative",1994,"Religious","Other"
"26251","Protestant","Moderate",1994,"Religious","Other"
"26252","Protestant","Conservative",1994,"Religious","Other"
"26253","Protestant","Extrmly Conservative",1994,"Religious","Other"
"26254","Protestant","Moderate",1994,"Religious","Other"
"26255","Protestant","Moderate",1994,"Religious","Other"
"26256","None","Slightly Conservative",1994,"Non_religious","Other"
"26257","Protestant","Moderate",1994,"Religious","Other"
"26258","Protestant","Slightly Conservative",1994,"Religious","Other"
"26259","Protestant","Moderate",1994,"Religious","Other"
"26260","None","Slightly Conservative",1994,"Non_religious","Other"
"26261","Catholic","Conservative",1994,"Religious","Other"
"26262","Catholic","Slightly Liberal",1994,"Religious","Liberal"
"26263","Protestant","Moderate",1994,"Religious","Other"
"26264","Catholic","Slightly Liberal",1994,"Religious","Liberal"
"26265","Catholic","Conservative",1994,"Religious","Other"
"26266","Protestant","Extrmly Conservative",1994,"Religious","Other"
"26267","Protestant","Conservative",1994,"Religious","Other"
"26268","None","Moderate",1994,"Non_religious","Other"
"26269","Catholic","Moderate",1994,"Religious","Other"
"26270","None","Slightly Conservative",1994,"Non_religious","Other"
"26271","Protestant","Liberal",1994,"Religious","Liberal"
"26272","Protestant","Slightly Liberal",1994,"Religious","Liberal"
"26273","Catholic","Conservative",1994,"Religious","Other"
"26274","None","Extremely Liberal",1994,"Non_religious","Liberal"
"26275","Protestant","Conservative",1994,"Religious","Other"
"26276","Protestant","Liberal",1994,"Religious","Liberal"
"26277","None","Slightly Liberal",1994,"Non_religious","Liberal"
"26278","Catholic","Moderate",1994,"Religious","Other"
"26279","None","Slightly Conservative",1994,"Non_religious","Other"
"26280","None","Moderate",1994,"Non_religious","Other"
"26281","Protestant","Liberal",1994,"Religious","Liberal"
"26282","Catholic","Moderate",1994,"Religious","Other"
"26283","Catholic","Slightly Liberal",1994,"Religious","Liberal"
"26284","None","Moderate",1994,"Non_religious","Other"
"26285","Protestant","Extrmly Conservative",1994,"Religious","Other"
"26286","Protestant","Moderate",1994,"Religious","Other"
"26287","Catholic","Conservative",1994,"Religious","Other"
"26288","Catholic","Slightly Liberal",1994,"Religious","Liberal"
"26289","Catholic","Slightly Conservative",1994,"Religious","Other"
"26290","Protestant","Moderate",1994,"Religious","Other"
"26291","Protestant","Slightly Conservative",1994,"Religious","Other"
"26292","Other","Moderate",1994,"Religious","Other"
"26293","None","Moderate",1994,"Non_religious","Other"
"26294","Catholic","Liberal",1994,"Religious","Liberal"
"26295","Protestant","Slightly Conservative",1994,"Religious","Other"
"26296","Protestant","Moderate",1994,"Religious","Other"
"26297","Catholic","Liberal",1994,"Religious","Liberal"
"26298","Protestant","Slightly Conservative",1994,"Religious","Other"
"26299","Protestant","Moderate",1994,"Religious","Other"
"26300","Protestant","Slightly Conservative",1994,"Religious","Other"
"26301","Other","Moderate",1994,"Religious","Other"
